created_at,id,full_text,lang,retweet_count,favorite_count
Mon Dec 15 23:05:14 +0000 2014,544629283977564161,"Hearing their problems
Sending them with direction 
While its my birthday

#haiku #micropoetry #birthday",en,2,0
Sun Dec 14 23:59:54 +0000 2014,544280651436806144,"Stay seated, it's best
Nail's crest, let me kiss your hand
Sailing through blue eyes

#haikuwordgame",en,0,1
Sun Dec 14 23:21:37 +0000 2014,544271017216991232,"Blanking on something
Or another, let it go
Off, still out of view

#haiku #micropoetry #PoemCrawl",en,1,2
Sat Dec 13 22:52:35 +0000 2014,543901325260357633,"Dangling darkness
The cold dinner table set
For another time

#haiku #micropoetry #lonely",en,0,0
Sat Dec 13 22:48:16 +0000 2014,543900237316636672,"Wrap your hand around
The me you always wanted
Drifting into dreams

#haiku #micropoetry #fieryverse",en,2,1
Fri Dec 12 13:56:20 +0000 2014,543403983218282496,"Really just super
How you beat your eyes at me
The sarcastic slight

#haiku #micropoetry #fieryverse",en,0,4
Thu Dec 11 18:09:14 +0000 2014,543105242640826368,"The world sees you've changed
You could swear you've stayed the same
It's just a haircut.

#haiku #micropoetry #haircut",en,1,0
Wed Dec 10 14:05:12 +0000 2014,542681441042051072,"Playmate, no end game
Tractate, best not look at mine
It's all fun and tears

#haiku #micropoetry #hookup #fieryverse",en,0,2
Wed Dec 10 04:49:22 +0000 2014,542541559925723136,"Rise and shine, it's time 
Stretch limb by limb, role the neck
Enter worlds of light.

#haiku #micropoetry #morning",en,1,1
Mon Dec 08 22:21:03 +0000 2014,542081447742275584,"It has been so long
Since my urges have plagued me
Contorting my will

#haiku #micropoetry #urge #fieryverse #will",en,1,5
